零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700209660,左前门外板窗台加强梁总成,P,04A02,4,0.5,-0.5,0.2,0.2,0.1,0.2
K700209660,左前门外板窗台加强梁总成,P,04A02,5,0.5,-0.5,0.5,0.5,0.5,0.5
K700209660,左前门外板窗台加强梁总成,P,01A03,1,0.75,-0.75,0,0.1,0,0
K700209660,左前门外板窗台加强梁总成,P,01A03,2,0.75,-0.75,0.2,0.1,0.2,0.1
K700209660,左前门外板窗台加强梁总成,P,01A03,3,0.75,-0.75,0.1,0.1,0.1,0.1
K700209660,左前门外板窗台加强梁总成,P,01A03,4,0.75,-0.75,0.1,0.2,0.1,0.1
K700209660,左前门外板窗台加强梁总成,P,01A03,5,0.75,-0.75,0,0.1,0.1,0
K700209660,左前门外板窗台加强梁总成,P,01A03,6,0.75,-0.75,0.1,0,0,0.1
K700209660,左前门外板窗台加强梁总成,P,01A03,7,0.75,-0.75,0,-0.1,-0.1,0.1
K700209660,左前门外板窗台加强梁总成,P,01A03,8,0.75,-0.75,0,0.1,0,0
