零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K400346660,右A柱骨架焊接合件,P,05A02,A-15a,0.5,-0.5,-0.154,-0.157,-0.176,-0.179
K400346660,右A柱骨架焊接合件,P,05A02,A-15b,0.5,-0.5,-0.16,-0.189,-0.2,-0.206
K400346660,右A柱骨架焊接合件,P,05A02,A-16a,0.5,-0.5,-0.041,-0.059,-0.08,-0.023
K400346660,右A柱骨架焊接合件,P,05A02,A-16b,0.5,-0.5,-0.078,-0.107,-0.122,-0.076
K400346660,右A柱骨架焊接合件,P,05A02,A-17a,0.5,-0.5,0.029,0.037,0.024,0.059
K400346660,右A柱骨架焊接合件,P,05A02,A-17b,0.5,-0.5,-0.05,-0.003,-0.026,0.007
K400346660,右A柱骨架焊接合件,P,05A02,A-18a,0.5,-0.5,-0.547,-0.461,-0.632,-0.5161
K400346660,右A柱骨架焊接合件,P,05A02,A-18b,0.5,-0.5,-0.467,-0.465,-0.539,-0.472
K400346660,右A柱骨架焊接合件,P,05A02,A-19a,0.5,-0.5,-0.474,-0.221,-0.189,-0.436
K400346660,右A柱骨架焊接合件,P,05A02,A-19b,0.5,-0.5,-0.227,-0.474,-0.239,-0.297
K400346660,右A柱骨架焊接合件,P,05A02,A-20a,0.5,-0.5,-0.289,-0.192,-0.233,-0.197
K400346660,右A柱骨架焊接合件,P,05A02,A-20b,0.5,-0.5,-0.08,-0.005,-0.052,-0.008
K400346660,右A柱骨架焊接合件,P,06A01,E-1,0.5,-0.5,0.428,0.252,0.34,0.223
K400346660,右A柱骨架焊接合件,P,06A01,E-2,0.5,-0.5,-0.406,-0.02,-0.323,-0.277
K400346660,右A柱骨架焊接合件,P,06A01,E-3,0.5,-0.5,-0.208,-0.331,-0.248,-0.188
K400346660,右A柱骨架焊接合件,P,06A01,E-4,0.5,-0.5,-0.156,-0.189,-0.166,-0.179
K400346660,右A柱骨架焊接合件,P,06A01,E-5,0.5,-0.5,-0.229,-0.234,-0.186,-0.256
K400346660,右A柱骨架焊接合件,P,07A01,E-6,0.75,-0.75,-0.312,-0.295,-0.36,-0.442
K400346660,右A柱骨架焊接合件,P,07A01,E-7,0.75,-0.75,-0.371,-0.364,-0.421,-0.516
K400346660,右A柱骨架焊接合件,P,07A01,E-8,0.75,-0.75,-0.343,-0.389,-0.424,-0.442
K400346660,右A柱骨架焊接合件,P,07A01,E-9,0.75,-0.75,-0.355,-0.462,-0.403,-0.417
K400346660,右A柱骨架焊接合件,P,07A01,E-10,0.75,-0.75,-0.679,-0.512,-0.51,-0.026
K400346660,右A柱骨架焊接合件,P,07A01,E-11,0.75,-0.75,-0.347,-0.358,-0.377,-0.388
K400346660,右A柱骨架焊接合件,P,07A01,E-12,0.75,-0.75,-0.71,-0.701,-0.727,-0.736
K400346660,右A柱骨架焊接合件,P,07A01,E-13,0.75,-0.75,-0.122,-0.145,-0.106,-0.155
K400346660,右A柱骨架焊接合件,P,07A01,E-14,0.75,-0.75,0.144,0.15,0.167,0.178
K400346660,右A柱骨架焊接合件,P,07A01,E-15,0.75,-0.75,-0.036,0.045,0.034,-0.036
K400346660,右A柱骨架焊接合件,P,07A01,E-16,0.75,-0.75,0.07,0.091,0.078,0.079
K400346660,右A柱骨架焊接合件,P,08A01,H-1,0.5,-0.5,-0.442,-0.44,-0.387,-0.398
K400346660,右A柱骨架焊接合件,P,08A01,H-1,0.5,-0.5,0.054,0.031,0.041,0.081
K400346660,右A柱骨架焊接合件,P,08A02,H-2,0.6,-0.6,0.114,0.114,0.173,0.161
K400346660,右A柱骨架焊接合件,P,08A02,H-2,0.6,-0.6,-0.267,-0.268,-0.282,-0.222
K400346660,右A柱骨架焊接合件,P,08A02,H-3,0.6,-0.6,-0.205,-0.209,-0.148,-0.162
K400346660,右A柱骨架焊接合件,P,08A02,H-3,0.6,-0.6,-0.171,-0.172,-0.186,-0.126
K400346660,右A柱骨架焊接合件,P,08A03,A-1a,0.5,-0.5,-0.154,-0.082,-0.133,-0.194
K400346660,右A柱骨架焊接合件,P,08A03,A-1b,0.5,-0.5,-0.14,-0.198,-0.146,-0.151
K400346660,右A柱骨架焊接合件,P,08A03,A-2a,0.5,-0.5,-0.179,-0.178,-0.147,-0.247
K400346660,右A柱骨架焊接合件,P,08A03,A-2b,0.5,-0.5,-0.229,-0.253,-0.182,-0.29
K400346660,右A柱骨架焊接合件,P,08A03,A-3a,0.5,-0.5,-0.076,-0.11,-0.042,-0.099
K400346660,右A柱骨架焊接合件,P,08A03,A-3b,0.5,-0.5,-0.09,-0.137,-0.057,-0.145
K400346660,右A柱骨架焊接合件,P,08A03,A-4a,0.5,-0.5,0.031,-0.029,0.065,-0.005
K400346660,右A柱骨架焊接合件,P,08A03,A-4b,0.5,-0.5,0.01,-0.033,0.071,-0.016
K400346660,右A柱骨架焊接合件,P,08A03,A-5a,0.5,-0.5,-0.125,-0.2,-0.077,-0.162
K400346660,右A柱骨架焊接合件,P,08A03,A-5b,0.5,-0.5,-0.202,-0.244,-0.147,-0.227
K400346660,右A柱骨架焊接合件,P,08A03,A-6a,0.5,-0.5,-0.212,-0.239,-0.155,-0.253
K400346660,右A柱骨架焊接合件,P,08A03,A-6b,0.5,-0.5,-0.142,-0.204,-0.116,-0.198
K400346660,右A柱骨架焊接合件,P,08A03,A-7a,0.5,-0.5,0.218,0.21,0.205,0.201
K400346660,右A柱骨架焊接合件,P,08A03,A-7b,0.5,-0.5,0.173,0.208,0.178,0.154
K400346660,右A柱骨架焊接合件,P,08A03,A-8a,0.5,-0.5,0.184,0.203,0.188,0.175
K400346660,右A柱骨架焊接合件,P,08A03,A-8b,0.5,-0.5,0.009,0.023,0.037,-0.022
K400346660,右A柱骨架焊接合件,P,08A03,A-9a,0.5,-0.5,0.014,0.041,0.23,-0.021
K400346660,右A柱骨架焊接合件,P,08A03,A-9b,0.5,-0.5,-0.166,-0.142,-0.154,-0.198
K400346660,右A柱骨架焊接合件,P,08A03,A-10a,0.5,-0.5,-0.055,-0.048,0.048,-0.078
K400346660,右A柱骨架焊接合件,P,08A03,A-10b,0.5,-0.5,0.127,0.133,0.218,0.133
K400346660,右A柱骨架焊接合件,P,08A03,A-11a,0.5,-0.5,-0.094,-0.054,-0.001,-0.12
K400346660,右A柱骨架焊接合件,P,08A03,A-11b,0.5,-0.5,-0.082,-0.051,-0.043,-0.12
K400346660,右A柱骨架焊接合件,P,08A03,A-12a,0.5,-0.5,-0.254,-0.228,-0.234,-0.286
K400346660,右A柱骨架焊接合件,P,08A03,A-12b,0.5,-0.5,-0.244,-0.22,-0.221,-0.273
K400346660,右A柱骨架焊接合件,P,08A04,A-1-A-13,0.5,-0.5,0.45,0.36,0.57,0.21
K400346660,右A柱骨架焊接合件,P,08A05,H-4,-0.4,-1.6,-0.785,-0.83,-0.743,-0.794
K400346660,右A柱骨架焊接合件,P,08A05,H-4,0.6,-0.6,-0.219,-0.22,-0.234,-0.174
K400346660,右A柱骨架焊接合件,P,08A05,H-5,-0.4,-1.6,-0.915,-0.96,-0.873,-0.923
K400346660,右A柱骨架焊接合件,P,08A05,H-5,0.6,-0.6,-0.123,-0.126,-0.139,-0.082
K400346660,右A柱骨架焊接合件,P,09A01,H-1,0.5,-0.5,-0.447,-0.431,-0.436,-0.426
K400346660,右A柱骨架焊接合件,P,09A01,H-1,0.5,-0.5,0.011,0.018,-0.001,0.065
K400346660,右A柱骨架焊接合件,P,09A02,A-1a,0.5,-0.5,0.149,0.215,0.226,0.208
K400346660,右A柱骨架焊接合件,P,09A02,A-1b,0.5,-0.5,0.241,0.259,0.255,0.212
K400346660,右A柱骨架焊接合件,P,10A01,H-2,0.6,-0.6,0.402,0.303,0.387,0.421
K400346660,右A柱骨架焊接合件,P,10A01,H-2,0.6,-0.6,0.006,0.037,-0.022,0.006
K400346660,右A柱骨架焊接合件,P,10A01,H-3,0.6,-0.6,0.316,0.325,0.312,0.308
K400346660,右A柱骨架焊接合件,P,10A01,H-3,0.6,-0.6,-0.126,-0.148,-0.163,-0.141
K400346660,右A柱骨架焊接合件,P,11A01,H-4,0.5,-0.5,0.079,0.022,0.115,0.055
K400346660,右A柱骨架焊接合件,P,11A01,H-4,0.5,-0.5,-0.06,-0.04,-0.037,-0.031
K400346660,右A柱骨架焊接合件,P,11A02,A-2a,0.5,-0.5,-1.042,-0.939,-0.915,-0.94
K400346660,右A柱骨架焊接合件,P,11A02,A-2b,0.5,-0.5,-0.995,-0.97,-0.948,-0.978
K400346660,右A柱骨架焊接合件,P,11A02,A-3a,0.5,-0.5,-1.147,-1.022,-0.986,-1.014
K400346660,右A柱骨架焊接合件,P,11A02,A-3b,0.5,-0.5,-1.117,-1.036,-1.022,-1.055
K400346660,右A柱骨架焊接合件,P,11A02,A-4a,0.5,-0.5,-1.129,-1.171,-1.132,-1.116
K400346660,右A柱骨架焊接合件,P,11A02,A-4b,0.5,-0.5,-1.034,-1.05,-0.974,-0.989
K400346660,右A柱骨架焊接合件,P,12A01,A-5a,-0.5,-1.5,-1.474,-1.56,-1.641,-1.621
K400346660,右A柱骨架焊接合件,P,12A01,A-5b,-0.5,-1.5,-1.214,-1.162,-1.194,-1.218
K400346660,右A柱骨架焊接合件,P,12A01,A-6a,-0.5,-1.5,-1.2,-1.081,-1.098,-1.064
K400346660,右A柱骨架焊接合件,P,12A01,A-6b,-0.5,-1.5,-1.345,-1.241,-1.27,-1.223
K400346660,右A柱骨架焊接合件,P,12A01,A-7a,-0.5,-1.5,-1.171,-1.225,-1.183,-1.192
K400346660,右A柱骨架焊接合件,P,12A01,A-7b,-0.5,-1.5,-1.172,-1.19,-1.236,-1.232
K400346660,右A柱骨架焊接合件,P,12A01,A-8a,-0.5,-1.5,-1.222,-1.18,-1.426,-1.181
K400346660,右A柱骨架焊接合件,P,12A01,A-8b,-0.5,-1.5,-1.336,-1.418,-1.203,-1.401
K400346660,右A柱骨架焊接合件,P,12A01,A-9a,-0.5,-1.5,-1.202,-1.205,-1.266,-1.432
K400346660,右A柱骨架焊接合件,P,12A01,A-9b,-0.5,-1.5,-1.161,-1.255,-1.116,-1.182
K400346660,右A柱骨架焊接合件,P,12A01,A-10a,-0.5,-1.5,-1.431,-1.02,-1.118,-1.514
K400346660,右A柱骨架焊接合件,P,12A01,A-10b,-0.5,-1.5,-1.184,-1.182,-1.135,-1.267
