零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700218860,右后门导轨总成,F,04A02,极差,0.75,0,-0.14,0.29,-0.04,0.33
K700218860,右后门导轨总成,P,10A03,P36,3.75,2.25,3.1,3.2,3.2,3.1
K700218860,右后门导轨总成,P,10A03,P37,3.75,2.25,2.9,2.9,3.1,2.9
K700218860,右后门导轨总成,F,10A04,极差,0.75,0,-0.11,0.31,-0.03,0.28
K700218860,右后门导轨总成,P,10A01,P38,0.75,-0.75,-0.05,0.31,-0.05,0.21
K700218860,右后门导轨总成,P,10A01,P39,0.75,-0.75,-0.06,0.33,-0.07,0.27
K700218860,右后门导轨总成,F,10A02,极差,0.75,0,0.009999999999999995,0.020000000000000018,0.020000000000000004,0.060000000000000026
K700218860,右后门导轨总成,P,11B05,P40,3.75,2.25,2.8,2.9,3,3
K700218860,右后门导轨总成,P,11B05,P40,3.75,2.25,2.9,3.3,3.1,3.2
K700218860,右后门导轨总成,P,11B05,P40,3.75,2.25,2.9,2.8,2.7,2.8
K700218860,右后门导轨总成,F,11B06,极差,0.75,0,0.10000000000000009,0.5,0.3999999999999999,0.40000000000000036
K700218860,右后门导轨总成,P,11B07,P41,3.75,2.25,2.8,2.8,2.8,3
K700218860,右后门导轨总成,P,11B07,P41,3.75,2.25,3,2.9,2.9,3
K700218860,右后门导轨总成,P,11B07,P41,3.75,2.25,2.9,2.8,2.7,2.7
K700218860,右后门导轨总成,P,11B07,P41,3.75,2.25,3,3.2,3.2,2.9
K700218860,右后门导轨总成,F,11B08,极差,0.75,0,0.20000000000000018,0.40000000000000036,0.5,0.2999999999999998
K700218860,右后门导轨总成,P,07D14,P42,4,2,2.7,2.9,2.6,2.6
K700218860,右后门导轨总成,P,07D14,P42,4,2,3.3,3.3,3.1,3.2
K700218860,右后门导轨总成,P,07D14,P42,4,2,2.8,3,2.7,2.7
K700218860,右后门导轨总成,P,07D14,P42,4,2,3.2,3.1,3.2,3
K700218860,右后门导轨总成,F,07D15,极差,1,0,0.5999999999999996,0.3999999999999999,0.6000000000000001,0.6000000000000001
K700218860,右后门导轨总成,P,08C05,P43,3.75,2.25,2.8,2.7,2.8,2.7
K700218860,右后门导轨总成,P,08C05,P43,3.75,2.25,3.1,3.1,3.2,3.1
K700218860,右后门导轨总成,P,08C05,P43,3.75,2.25,2.9,3.2,3,3.2
K700218860,右后门导轨总成,F,08C06,极差,0.75,0,0.30000000000000027,0.5,0.40000000000000036,0.5
K700218860,右后门导轨总成,P,07D11,P44,1,-1,-0.01,-0.17,-0.12,-0.17
K700218860,右后门导轨总成,P,07D11,P44,1,-1,0.33,0.26,0.25,0.21
K700218860,右后门导轨总成,P,07D11,P44,1,-1,-0.07,-0.17,-0.01,-0.03
K700218860,右后门导轨总成,P,07D11,P44,1,-1,0.29,0.23,0.34,0.26
K700218860,右后门导轨总成,F,07D12,极差,1,0,0.4,0.43000000000000005,0.46,0.43000000000000005
K700218860,右后门导轨总成,P,11B03,P45,0.75,-0.75,-0.02,-0.11,-0.13,-0.14
K700218860,右后门导轨总成,P,11B03,P45,0.75,-0.75,0.25,0.31,0.22,0.38
K700218860,右后门导轨总成,P,11B03,P45,0.75,-0.75,-0.17,-0.01,-0.15,-0.07
K700218860,右后门导轨总成,F,11B04,极差,0.5,0,0.42000000000000004,0.42,0.37,0.37
K700218860,右后门导轨总成,P,09D03,P46,0.75,-0.75,-0.11,-0.11,0.05,-0.01
K700218860,右后门导轨总成,P,09D03,P46,0.75,-0.75,0.39,0.38,0.27,0.37
K700218860,右后门导轨总成,P,09D03,P46,0.75,-0.75,-0.13,-0.11,-0.1,-0.07
K700218860,右后门导轨总成,F,09D04,极差,0.75,0,0.52,0.49,0.37,0.44
K700218860,右后门导轨总成,P,11B01,P47,3.75,2.25,2.9,3.1,3,2.9
K700218860,右后门导轨总成,P,11B01,P47,3.75,2.25,3.3,3.4,3.5,3.4
K700218860,右后门导轨总成,P,11B01,P47,3.75,2.25,2.8,2.7,2.9,2.8
K700218860,右后门导轨总成,F,11B02,极差,0.5,0,0.5,0.6999999999999997,0.6000000000000001,0.6000000000000001
K700218860,右后门导轨总成,P,09D01,P48,3.75,2.25,2.6,2.8,2.8,2.7
K700218860,右后门导轨总成,P,09D01,P48,3.75,2.25,3.3,3.3,3,3.2
K700218860,右后门导轨总成,P,09D01,P48,3.75,2.25,3.2,3.1,3,3.1
K700218860,右后门导轨总成,F,09D02,极差,0.75,0,0.6999999999999997,0.5,0.20000000000000018,0.5
K700218860,右后门导轨总成,P,03A01,P49,3.75,2.25,2.7,2.6,2.8,2.6
K700218860,右后门导轨总成,P,03A01,P49,3.75,2.25,3.1,2.9,3.2,3
K700218860,右后门导轨总成,P,03A01,P49,3.75,2.25,3.1,3.1,3.2,3.1
K700218860,右后门导轨总成,P,03B05,P50,0.75,-0.75,-0.07,-0.04,0.05,-0.03
K700218860,右后门导轨总成,P,03B05,P50,0.75,-0.75,0.23,0.3,0.21,0.21
K700218860,右后门导轨总成,P,03B05,P50,0.75,-0.75,-0.12,-0.04,0,-0.07
K700218860,右后门导轨总成,F,03B06,极差,0.75,0,0.35,0.33999999999999997,0.21,0.28
K700218860,右后门导轨总成,P,03B05,P51,0.75,-0.75,-0.03,-0.08,0.05,-0.07
K700218860,右后门导轨总成,P,03B05,P51,0.75,-0.75,0.32,0.22,0.27,0.26
K700218860,右后门导轨总成,P,03B05,P51,0.75,-0.75,-0.14,-0.03,-0.04,-0.14
K700218860,右后门导轨总成,F,03B06,极差,0.75,0,0.46,0.3,0.31,0.4
K700218860,右后门导轨总成,P,03A02,P52,3.75,2.25,2.7,2.7,3,2.7
K700218860,右后门导轨总成,P,03A02,P52,3.75,2.25,3.2,3,3.3,2.9
K700218860,右后门导轨总成,P,03A02,P52,3.75,2.25,2.7,2.7,2.9,2.8
K700218860,右后门导轨总成,P,07D09,P53,4,2,2.6,2.8,2.6,3
K700218860,右后门导轨总成,P,07D09,P53,4,2,2.8,2.7,2.8,2.7
K700218860,右后门导轨总成,P,07D09,P53,4,2,3,3,3.2,3
K700218860,右后门导轨总成,F,07D10,极差,1,0,0.3999999999999999,0.2999999999999998,0.6000000000000001,0.2999999999999998
K700218860,右后门导轨总成,P,08C03,P54,3.75,2.25,3,3,3,3
K700218860,右后门导轨总成,P,08C03,P54,3.75,2.25,2.9,2.6,2.8,2.9
K700218860,右后门导轨总成,P,08C03,P54,3.75,2.25,3.2,3.2,3.1,3
K700218860,右后门导轨总成,F,08C04,极差,0.75,0,0.30000000000000027,0.6000000000000001,0.30000000000000027,0.10000000000000009
K700218860,右后门导轨总成,P,07D06,P55,1,-1,-0.03,-0.02,0.05,-0.08
K700218860,右后门导轨总成,P,07D06,P55,1,-1,0.34,0.35,0.3,0.28
K700218860,右后门导轨总成,P,07D06,P55,1,-1,-0.15,-0.11,-0.14,0.01
K700218860,右后门导轨总成,F,07D07,极差,1,0,0.49,0.45999999999999996,0.44,0.36000000000000004
K700218860,右后门导轨总成,P,06B05,P56,3.75,2.25,3.2,3.2,3.3,3.2
K700218860,右后门导轨总成,P,06B05,P56,3.75,2.25,3.2,3.3,2.9,3.2
K700218860,右后门导轨总成,P,06B05,P56,3.75,2.25,3,2.8,2.6,2.8
K700218860,右后门导轨总成,F,06B06,极差,0.75,0,0.20000000000000018,0.5,0.6999999999999997,0.40000000000000036
K700218860,右后门导轨总成,P,06B07,P57,3.75,2.25,3.1,3.3,3.1,2.9
K700218860,右后门导轨总成,P,06B07,P57,3.75,2.25,3,3.3,3.3,3.2
K700218860,右后门导轨总成,P,06B07,P57,3.75,2.25,2.8,2.7,2.9,3
K700218860,右后门导轨总成,F,06B08,极差,0.75,0,0.30000000000000027,0.5999999999999996,0.3999999999999999,0.30000000000000027
K700218860,右后门导轨总成,P,07D04,P58,4,2,2.9,2.9,3.2,2.9
K700218860,右后门导轨总成,P,07D04,P58,4,2,2.7,3.1,2.6,2.8
K700218860,右后门导轨总成,P,07D04,P58,4,2,3.2,3.2,3,3.2
K700218860,右后门导轨总成,F,07D05,极差,1,0,0.5,0.30000000000000027,0.6000000000000001,0.40000000000000036
K700218860,右后门导轨总成,P,08C01,P59,3.75,2.25,3,3,3.1,3.1
K700218860,右后门导轨总成,P,08C01,P59,3.75,2.25,2.8,2.6,2.8,2.9
K700218860,右后门导轨总成,P,08C01,P59,3.75,2.25,3,2.8,2.7,2.8
K700218860,右后门导轨总成,F,08C02,极差,0.75,0,0.20000000000000018,0.3999999999999999,0.3999999999999999,0.30000000000000027
K700218860,右后门导轨总成,P,07D01,P60,1,-1,0.34,0.33,0.23,0.23
K700218860,右后门导轨总成,P,07D01,P60,1,-1,-0.02,-0.15,-0.17,-0.02
K700218860,右后门导轨总成,P,07D01,P60,1,-1,0.33,-0.02,-0.09,0.24
K700218860,右后门导轨总成,F,07D02,极差,1,0,0.36000000000000004,0.48,0.4,0.26
K700218860,右后门导轨总成,P,06B03,P61,0.75,-0.75,-0.01,-0.07,0.01,-0.04
K700218860,右后门导轨总成,P,06B03,P61,0.75,-0.75,0.23,0.24,0.38,0.2
K700218860,右后门导轨总成,P,06B03,P61,0.75,-0.75,-0.06,-0.19,0.29,0.35
K700218860,右后门导轨总成,F,06B04,极差,0.5,0,0.29000000000000004,0.43,0.37,0.38999999999999996
K700218860,右后门导轨总成,P,06B01,P62,3.75,2.25,3,3.2,3.2,3
K700218860,右后门导轨总成,P,06B01,P62,3.75,2.25,2.8,3,2.8,2.9
K700218860,右后门导轨总成,P,06B01,P62,3.75,2.25,3.2,3.2,3,3.1
K700218860,右后门导轨总成,F,06B02,极差,0.5,0,0.40000000000000036,0.20000000000000018,0.40000000000000036,0.20000000000000018
K700218860,右后门导轨总成,D,07D08,P63,15.2,14.6,OK,OK,OK,OK
K700218860,右后门导轨总成,D,09D10,P64,12.6,11.6,OK,OK,OK,OK
K700218860,右后门导轨总成,D,07D13,P65,15.2,14.6,OK,OK,OK,OK
K700218860,右后门导轨总成,D,09D07,P66,13.8,12.8,OK,OK,OK,OK
K700218860,右后门导轨总成,D,07D03,P67,15.2,14.6,OK,OK,OK,OK
K700218860,右后门导轨总成,D,09D13,P68,13.8,12.8,OK,OK,OK,OK
