零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700213760,左后门外板,1.0,01B10,15c,0.5,-0.5,0.155,,,
K700213760,左后门外板,1.0,01B10,15d,0.5,-0.5,0.138,,,
K700213760,左后门外板,1.0,01B10,16c,0.5,-0.5,0.165,-0.075,0.135,0.121
K700213760,左后门外板,1.0,01B10,16d,0.5,-0.5,0.19,,,
K700213760,左后门外板,1.0,01B10,17c,0.5,-0.5,0.202,,,
K700213760,左后门外板,1.0,01B10,17d,0.5,-0.5,0.259,,,
K700213760,左后门外板,1.0,01B10,18c,0.5,-0.5,0.0,,,
K700213760,左后门外板,1.0,01B10,18d,0.5,-0.5,0.066,,,
K700213760,左后门外板,1.0,01B10,19c,0.5,-0.5,-0.763,,,
K700213760,左后门外板,1.0,01B10,19d,0.5,-0.5,-0.778,,,
K700213760,左后门外板,2.0,01B11,1,0.5,0.0,0.183,,,
K700213760,左后门外板,1.0,01B12,1,0.0,-0.5,-0.108,,,
K700213760,左后门外板,1.0,01B12,2,0.0,-0.5,-0.177,,,
K700213760,左后门外板,1.0,01B12,3,0.0,-0.5,-0.436,-0.434,-0.432,-0.424
K700213760,左后门外板,1.0,01B12,4,0.0,-0.5,-0.431,,,
K700213760,左后门外板,1.0,01B12,5,0.0,-0.5,-0.085,,,
K700213760,左后门外板,1.0,01B12,6,0.0,-0.5,-0.326,,,
K700213760,左后门外板,1.0,01B13,1,0.7,-0.7,-0.522,,,
K700213760,左后门外板,1.0,01B13,2,0.7,-0.7,-0.432,,,
K700213760,左后门外板,1.0,02A01,3,1.0,-1.0,-0.269,,,
K700213760,左后门外板,1.0,02A01,4,1.0,-1.0,-0.462,,,
K700213760,左后门外板,1.0,02A01,8,1.0,-1.0,0.296,,,
K700213760,左后门外板,1.0,02A01,9,1.0,-1.0,-0.115,,,
K700213760,左后门外板,1.0,02A01,10,1.0,-1.0,-0.206,,,
K700213760,左后门外板,1.0,02A01,11,1.0,-1.0,-0.561,-0.576,-0.597,-0.593
K700213760,左后门外板,1.0,02A01,12,1.0,-1.0,-0.084,,,
K700213760,左后门外板,1.0,02A01,14,1.0,-1.0,0.448,,,
K700213760,左后门外板,1.0,02A01,15,1.0,-1.0,-0.37,,,
K700213760,左后门外板,1.0,02A01,16,1.0,-1.0,0.183,,,
K700213760,左后门外板,1.0,02A01,18,1.0,-1.0,0.028,,,
K700213760,左后门外板,1.0,02A02,1,0.5,-0.5,0.031,,,
K700213760,左后门外板,1.0,02A02,2,0.5,-0.5,0.261,,,
K700213760,左后门外板,1.0,02A02,5,0.5,-0.5,-0.285,,,
K700213760,左后门外板,1.0,02A02,6,0.5,-0.5,-0.202,,,
K700213760,左后门外板,1.0,02A02,7,0.5,-0.5,-0.296,-0.297,-0.294,-0.291
K700213760,左后门外板,1.0,02A02,13,0.5,-0.5,0.265,,,
K700213760,左后门外板,1.0,02A02,17,0.5,-0.5,-0.255,,,
K700213760,左后门外板,1.0,02A02,19,0.5,-0.5,0.211,,,
K700213760,左后门外板,1.0,02A02,20,0.5,-0.5,-0.321,,,
K700213760,左后门外板,1.0,03A01,21a,0.75,-0.75,-0.856,,,
K700213760,左后门外板,1.0,03A01,21b,0.75,-0.75,-0.806,,,
K700213760,左后门外板,1.0,03A01,22a,0.75,-0.75,-0.583,,,
K700213760,左后门外板,1.0,03A01,22b,0.75,-0.75,-0.559,,,
K700213760,左后门外板,1.0,03A01,23a,0.75,-0.75,-0.627,,,
K700213760,左后门外板,1.0,03A01,23b,0.75,-0.75,-0.602,,,
K700213760,左后门外板,1.0,03A01,24a,0.75,-0.75,-0.204,-0.293,-0.264,-0.341
K700213760,左后门外板,1.0,03A01,24b,0.75,-0.75,-0.227,,,
K700213760,左后门外板,1.0,03A01,25a,0.75,-0.75,-0.674,,,
K700213760,左后门外板,1.0,03A01,25b,0.75,-0.75,-0.704,,,
K700213760,左后门外板,1.0,03A01,26a,0.75,-0.75,-0.146,,,
K700213760,左后门外板,1.0,03A01,26b,0.75,-0.75,-0.136,,,
K700213760,左后门外板,1.0,03A01,27a,0.75,-0.75,-0.138,,,
K700213760,左后门外板,1.0,03A01,27b,0.75,-0.75,-0.154,,,
K700213760,左后门外板,1.0,03A01,28a,0.75,-0.75,-0.444,,,
K700213760,左后门外板,1.0,03A01,28b,0.75,-0.75,-0.461,,,
K700213760,左后门外板,1.0,03A01,29a,0.75,-0.75,-0.626,-0.602,-0.632,-0.665
K700213760,左后门外板,1.0,03A01,29b,0.75,-0.75,-0.588,,,
K700213760,左后门外板,1.0,03A01,30a,0.75,-0.75,-0.564,,,
K700213760,左后门外板,1.0,03A01,30b,0.75,-0.75,-0.718,,,
K700213760,左后门外板,1.0,03A01,31a,0.75,-0.75,-0.623,,,
K700213760,左后门外板,1.0,03A01,31b,0.75,-0.75,-0.59,,,
K700213760,左后门外板,1.0,03A02,21,0.5,-0.5,-0.702,,,
K700213760,左后门外板,1.0,03A02,22,0.5,-0.5,-0.59,,,
K700213760,左后门外板,1.0,03A02,23,0.5,-0.5,-0.554,,,
K700213760,左后门外板,1.0,03A02,24,0.5,-0.5,-0.355,,,
K700213760,左后门外板,1.0,03A02,25,0.5,-0.5,-0.558,,,
K700213760,左后门外板,1.0,03A02,26,0.5,-0.5,-0.041,-0.001,-0.002,0.002
K700213760,左后门外板,1.0,03A02,27,0.5,-0.5,0.055,,,
K700213760,左后门外板,1.0,03A02,28,0.5,-0.5,-0.085,,,
K700213760,左后门外板,1.0,03A02,29,0.5,-0.5,-0.179,,,
K700213760,左后门外板,1.0,03A02,30,0.5,-0.5,-0.292,,,
K700213760,左后门外板,1.0,03A02,31,0.5,-0.5,-0.319,,,
K700213760,左后门外板,1.0,03A03,15a,0.75,-0.75,-0.475,,,
K700213760,左后门外板,1.0,03A03,15b,0.75,-0.75,-0.498,,,
K700213760,左后门外板,1.0,03A03,16a,0.75,-0.75,-0.166,,,
K700213760,左后门外板,1.0,03A03,16b,0.75,-0.75,-0.144,,,
K700213760,左后门外板,1.0,03A03,17a,0.75,-0.75,-0.064,-0.06,-0.111,-0.165
K700213760,左后门外板,1.0,03A03,17b,0.75,-0.75,-0.021,,,
K700213760,左后门外板,1.0,03A03,18a,0.75,-0.75,-0.093,,,
K700213760,左后门外板,1.0,03A03,18b,0.75,-0.75,0.019,,,
K700213760,左后门外板,1.0,03A03,19a,0.75,-0.75,-0.141,,,
K700213760,左后门外板,1.0,03A03,19b,0.75,-0.75,0.012,,,
K700213760,左后门外板,1.0,03A06,1,0.75,-0.75,-0.231,,,
K700213760,左后门外板,1.0,03A06,2,0.75,-0.75,-0.319,,,
K700213760,左后门外板,1.0,03A06,3,0.75,-0.75,-0.233,-0.264,-0.306,-0.337
K700213760,左后门外板,1.0,03A06,4,0.75,-0.75,-0.639,,,
K700213760,左后门外板,1.0,03A06,5,0.75,-0.75,-0.695,,,
K700213760,左后门外板,1.0,03A06,6,0.75,-0.75,-0.547,,,
K700213760,左后门外板,1.0,03A07,13x,0.75,-0.75,-0.117,-0.177,-0.13,-0.104
K700213760,左后门外板,1.0,03A07,13z,0.75,-0.75,-0.269,-0.256,-0.249,-0.209
K700213760,左后门外板,1.0,03A04,7,0.75,-0.75,0.234,,,
K700213760,左后门外板,1.0,03A04,8,0.75,-0.75,0.271,,,
K700213760,左后门外板,1.0,03A04,9,0.75,-0.75,0.203,0.278,0.29,0.297
K700213760,左后门外板,1.0,03A04,10,0.75,-0.75,0.127,,,
K700213760,左后门外板,1.0,03A04,11,0.75,-0.75,0.261,,,
K700213760,左后门外板,1.0,03A04,12,0.75,-0.75,0.259,,,
K700213760,左后门外板,1.0,03A05,14x,0.75,-0.75,-0.186,-0.251,-0.202,-0.172
K700213760,左后门外板,1.0,03A05,14z,0.75,-0.75,0.312,0.307,0.31,0.321
K700213760,左后门外板,1.0,04A01,2.0,0.3,-0.3,-0.062,-0.067,-0.069,-0.07
K700213760,左后门外板,1.0,04A01,4.0,0.3,-0.3,-0.161,-0.165,-0.162,-0.162
K700213760,左后门外板,1.0,04A02,7.0,0.3,-0.3,-0.089,-0.123,-0.111,-0.149
K700213760,左后门外板,1.0,04A02,9.0,0.3,-0.3,-0.165,-0.167,-0.174,-0.21
K700213760,左后门外板,1.0,04B01,1.0,0.3,-0.3,0.296,,,
K700213760,左后门外板,1.0,04B01,2.0,0.3,-0.3,-0.099,,,
K700213760,左后门外板,1.0,04B01,3.0,0.3,-0.3,0.182,,,
K700213760,左后门外板,1.0,04B01,4.0,0.3,-0.3,0.333,0.327,0.315,0.311
K700213760,左后门外板,1.0,04B01,5.0,0.3,-0.3,-0.17,,,
K700213760,左后门外板,2.0,04B02,1.0,0.3,0.0,0.458,,,
K700213760,左后门外板,1.0,04B03,6.0,0.3,-0.3,0.08,,,
K700213760,左后门外板,1.0,04B03,7.0,0.3,-0.3,0.862,,,
K700213760,左后门外板,1.0,04B03,8.0,0.3,-0.3,1.014,0.998,1.027,1.028
K700213760,左后门外板,1.0,04B03,9.0,0.3,-0.3,0.956,,,
K700213760,左后门外板,1.0,04B03,10.0,0.3,-0.3,0.981,,,
K700213760,左后门外板,2.0,04B04,1.0,0.3,0.0,0.132,,,
K700213760,左后门外板,1.0,04B05,1.0,0.3,-0.3,0.082,,,
K700213760,左后门外板,1.0,04B05,2.0,0.3,-0.3,-0.058,,,
K700213760,左后门外板,1.0,04B05,3.0,0.3,-0.3,-0.167,,,
K700213760,左后门外板,1.0,04B05,4.0,0.3,-0.3,-0.163,-0.167,-0.165,-0.165
K700213760,左后门外板,1.0,04B05,5.0,0.3,-0.3,0.017,,,
K700213760,左后门外板,2.0,04B06,1.0,0.3,0.0,0.115,,,
K700213760,左后门外板,1.0,04B07,8,0.3,-0.3,0.072,,,
K700213760,左后门外板,1.0,04B07,9,0.3,-0.3,-0.069,,,
K700213760,左后门外板,1.0,04B07,10,0.3,-0.3,-0.181,-0.19,-0.194,-0.234
K700213760,左后门外板,1.0,04B07,11,0.3,-0.3,-0.157,,,
K700213760,左后门外板,1.0,04B07,12,0.3,-0.3,-0.007,,,
K700213760,左后门外板,2.0,04B08,1,0.3,0.0,0.083,,,
K700213760,左后门外板,1.0,04B09,1a,0.3,-0.3,0.181,,,
K700213760,左后门外板,1.0,04B09,1b,0.3,-0.3,0.072,,,
K700213760,左后门外板,1.0,04B09,2a,0.3,-0.3,0.29,,,
K700213760,左后门外板,1.0,04B09,2b,0.3,-0.3,0.256,,,
K700213760,左后门外板,1.0,04B09,3a,0.3,-0.3,0.297,,,
K700213760,左后门外板,1.0,04B09,3b,0.3,-0.3,0.255,,,
K700213760,左后门外板,1.0,04B09,4a,0.3,-0.3,0.207,0.195,0.233,0.214
K700213760,左后门外板,1.0,04B09,4b,0.3,-0.3,0.269,,,
K700213760,左后门外板,1.0,04B09,5a,0.3,-0.3,0.29,,,
K700213760,左后门外板,1.0,04B09,5b,0.3,-0.3,0.243,,,
K700213760,左后门外板,1.0,04B09,6,0.3,-0.3,0.208,,,
K700213760,左后门外板,1.0,04B09,7,0.3,-0.3,0.27,,,
K700213760,左后门外板,1.0,04B09,8a,0.3,-0.3,0.23,,,
K700213760,左后门外板,1.0,04B09,8b,0.3,-0.3,0.263,,,
K700213760,左后门外板,1.0,04B09,9a,0.3,-0.3,-0.152,,,
K700213760,左后门外板,1.0,04B09,9b,0.3,-0.3,-0.15,,,
K700213760,左后门外板,1.0,04B09,10a,0.3,-0.3,-0.082,-0.06,-0.092,-0.12
K700213760,左后门外板,1.0,04B09,10b,0.3,-0.3,-0.132,,,
K700213760,左后门外板,1.0,04B09,11a,0.3,-0.3,-0.16,,,
K700213760,左后门外板,1.0,04B09,11b,0.3,-0.3,-0.212,,,
K700213760,左后门外板,1.0,04B09,12a,0.3,-0.3,-0.3,,,
K700213760,左后门外板,1.0,04B09,12b,0.3,-0.3,-0.209,,,
K700213760,左后门外板,1.0,04B09,13,0.3,-0.3,-0.063,,,
K700213760,左后门外板,1.0,04B09,14,0.3,-0.3,0.08,,,
K700213760,左后门外板,2.0,04B10,1,0.3,0.0,0.103,,,
K700213760,左后门外板,2.0,04B10,2,0.3,0.0,0.285,,,
K700213760,左后门外板,1.0,04B11,1c,0.3,-0.3,0.089,,,
K700213760,左后门外板,1.0,04B11,1d,0.3,-0.3,0.021,,,
K700213760,左后门外板,1.0,04B11,2c,0.3,-0.3,-0.069,,,
K700213760,左后门外板,1.0,04B11,2d,0.3,-0.3,-0.064,,,
K700213760,左后门外板,1.0,04B11,3c,0.3,-0.3,-0.041,,,
K700213760,左后门外板,1.0,04B11,3d,0.3,-0.3,-0.036,,,
K700213760,左后门外板,1.0,04B11,4c,0.3,-0.3,-0.037,-0.04,-0.031,-0.031
K700213760,左后门外板,1.0,04B11,4d,0.3,-0.3,-0.02,,,
K700213760,左后门外板,1.0,04B11,5c,0.3,-0.3,-0.012,,,
K700213760,左后门外板,1.0,04B11,5d,0.3,-0.3,0.031,,,
K700213760,左后门外板,1.0,04B11,6c,0.3,-0.3,0.112,,,
K700213760,左后门外板,1.0,04B11,6d,0.3,-0.3,0.072,,,
K700213760,左后门外板,1.0,04B11,7c,0.3,-0.3,0.05,,,
K700213760,左后门外板,1.0,04B11,7d,0.3,-0.3,-0.061,,,
K700213760,左后门外板,1.0,04B11,8c,0.3,-0.3,0.033,,,
K700213760,左后门外板,1.0,04B11,8d,0.3,-0.3,-0.042,,,
K700213760,左后门外板,1.0,04B11,9c,0.3,-0.3,0.118,,,
K700213760,左后门外板,1.0,04B11,9d,0.3,-0.3,0.052,,,
K700213760,左后门外板,1.0,04B11,10c,0.3,-0.3,0.141,0.108,0.119,0.075
K700213760,左后门外板,1.0,04B11,10d,0.3,-0.3,-0.016,,,
K700213760,左后门外板,1.0,04B11,11c,0.3,-0.3,0.056,,,
K700213760,左后门外板,1.0,04B11,11d,0.3,-0.3,-0.069,,,
K700213760,左后门外板,1.0,04B11,12c,0.3,-0.3,-0.088,,,
K700213760,左后门外板,1.0,04B11,12d,0.3,-0.3,-0.166,,,
K700213760,左后门外板,1.0,04B11,13c,0.3,-0.3,-0.019,,,
K700213760,左后门外板,1.0,04B11,13d,0.3,-0.3,-0.111,,,
K700213760,左后门外板,1.0,04B11,14c,0.3,-0.3,0.071,,,
K700213760,左后门外板,1.0,04B11,14d,0.3,-0.3,-0.009,,,
K700213760,左后门外板,2.0,04B12,1,0.3,0.0,0.164,,,
K700213760,左后门外板,2.0,04B12,2,0.3,0.0,0.237,,,
K700213760,左后门外板,1.0,05B01,1x,0.75,-0.75,-0.272,,,
K700213760,左后门外板,1.0,05B01,1z,0.75,-0.75,-0.255,,,
K700213760,左后门外板,1.0,05B01,2x,0.75,-0.75,0.353,,,
K700213760,左后门外板,1.0,05B01,2z,0.75,-0.75,-0.285,,,
K700213760,左后门外板,1.0,05B01,3x,0.75,-0.75,0.273,,,
K700213760,左后门外板,1.0,05B01,3z,0.75,-0.75,-0.336,,,
K700213760,左后门外板,1.0,05B01,4x,0.75,-0.75,0.282,0.256,0.25,0.283
K700213760,左后门外板,1.0,05B01,4z,0.75,-0.75,-0.336,-0.334,-0.418,-0.399
K700213760,左后门外板,1.0,05B01,5x,0.75,-0.75,0.273,,,
K700213760,左后门外板,1.0,05B01,5z,0.75,-0.75,-0.24,,,
K700213760,左后门外板,1.0,05B01,6x,0.75,-0.75,0.275,,,
K700213760,左后门外板,1.0,05B01,6z,0.75,-0.75,-0.437,,,
K700213760,左后门外板,1.0,05B01,7x,0.75,-0.75,0.211,,,
K700213760,左后门外板,1.0,05B01,7z,0.75,-0.75,-0.333,,,
K700213760,左后门外板,1.0,05B01,8x,0.75,-0.75,0.229,,,
K700213760,左后门外板,1.0,05B01,8z,0.75,-0.75,-0.255,,,
K700213760,左后门外板,1.0,05B01,9x,0.75,-0.75,0.355,,,
K700213760,左后门外板,1.0,05B01,9z,0.75,-0.75,-0.116,,,
K700213760,左后门外板,1.0,05B02,1a,0.75,-0.75,-0.12,,,
K700213760,左后门外板,1.0,05B02,1b,0.75,-0.75,-0.005,,,
K700213760,左后门外板,1.0,05B02,1c,0.75,-0.75,-0.016,,,
K700213760,左后门外板,1.0,05B02,2a,0.75,-0.75,-0.495,,,
K700213760,左后门外板,1.0,05B02,2b,0.75,-0.75,-0.435,,,
K700213760,左后门外板,1.0,05B02,2c,0.75,-0.75,-0.446,,,
K700213760,左后门外板,1.0,05B02,3a,0.75,-0.75,-0.536,,,
K700213760,左后门外板,1.0,05B02,3b,0.75,-0.75,-0.581,,,
K700213760,左后门外板,1.0,05B02,3c,0.75,-0.75,-0.586,,,
K700213760,左后门外板,1.0,05B02,4a,0.75,-0.75,-0.062,,,
K700213760,左后门外板,1.0,05B02,4b,0.75,-0.75,-0.193,,,
K700213760,左后门外板,1.0,05B02,4c,0.75,-0.75,-0.154,,,
K700213760,左后门外板,1.0,05B02,5a,0.75,-0.75,0.123,,,
K700213760,左后门外板,1.0,05B02,5b,0.75,-0.75,0.125,0.175,0.162,0.161
K700213760,左后门外板,1.0,05B02,5c,0.75,-0.75,0.154,,,
K700213760,左后门外板,1.0,05B02,6a,0.75,-0.75,-0.607,,,
K700213760,左后门外板,1.0,05B02,6b,0.75,-0.75,-0.578,,,
K700213760,左后门外板,1.0,05B02,6c,0.75,-0.75,-0.587,,,
K700213760,左后门外板,1.0,05B02,7a,0.75,-0.75,-0.356,,,
K700213760,左后门外板,1.0,05B02,7b,0.75,-0.75,-0.147,,,
K700213760,左后门外板,1.0,05B02,7c,0.75,-0.75,-0.173,,,
K700213760,左后门外板,1.0,05B02,8a,0.75,-0.75,-0.39,,,
K700213760,左后门外板,1.0,05B02,8b,0.75,-0.75,0.023,,,
K700213760,左后门外板,1.0,05B02,8c,0.75,-0.75,-0.024,,,
K700213760,左后门外板,1.0,05B02,9a,0.75,-0.75,-0.204,,,
K700213760,左后门外板,1.0,05B02,9b,0.75,-0.75,0.076,,,
K700213760,左后门外板,1.0,05B02,9c,0.75,-0.75,0.056,,,
K700213760,左后门外板,1.0,05B03,11x,0.75,-0.75,0.335,0.271,0.27,0.305
K700213760,左后门外板,1.0,05B03,11z,0.75,-0.75,-0.351,-0.238,-0.313,-0.303
K700213760,左后门外板,1.0,05B04,10x,0.75,-0.75,-0.248,-0.313,-0.311,-0.28
K700213760,左后门外板,1.0,05B04,10z,0.75,-0.75,-0.258,-0.252,-0.279,-0.297
K700213760,左后门外板,1.0,05B05,1,0.5,-0.5,-0.347,,,
K700213760,左后门外板,1.0,05B05,2,0.5,-0.5,-0.217,,,
K700213760,左后门外板,1.0,05B05,3,0.5,-0.5,-0.205,,,
K700213760,左后门外板,1.0,05B05,4,0.5,-0.5,-0.287,-0.273,-0.273,-0.263
K700213760,左后门外板,1.0,05B05,5,0.5,-0.5,-0.478,,,
K700213760,左后门外板,1.0,05B05,6,0.5,-0.5,-0.306,,,
K700213760,左后门外板,1.0,05B05,7,0.5,-0.5,-0.337,,,
K700213760,左后门外板,2.0,05B06,1,0.5,0.0,0.213,,,
K700213760,左后门外板,1.0,05B07,8a,0.75,-0.75,0.263,,,
K700213760,左后门外板,1.0,05B07,8b,0.75,-0.75,0.127,,,
K700213760,左后门外板,1.0,05B07,9a,0.75,-0.75,0.242,,,
K700213760,左后门外板,1.0,05B07,9b,0.75,-0.75,0.136,,,
K700213760,左后门外板,1.0,05B07,10a,0.75,-0.75,0.026,,,
K700213760,左后门外板,1.0,05B07,10b,0.75,-0.75,0.281,,,
K700213760,左后门外板,1.0,05B07,11a,0.75,-0.75,0.287,0.225,0.222,0.211
K700213760,左后门外板,1.0,05B07,11b,0.75,-0.75,0.263,,,
K700213760,左后门外板,1.0,05B07,12a,0.75,-0.75,0.462,,,
K700213760,左后门外板,1.0,05B07,12b,0.75,-0.75,0.424,,,
K700213760,左后门外板,1.0,05B07,13a,0.75,-0.75,0.48,,,
K700213760,左后门外板,1.0,05B07,13b,0.75,-0.75,0.404,,,
K700213760,左后门外板,1.0,05B07,14a,0.75,-0.75,0.43,,,
K700213760,左后门外板,1.0,05B07,14b,0.75,-0.75,0.476,,,
K700213760,左后门外板,2.0,05B08,1,0.75,0.0,0.337,,,
K700213760,左后门外板,1.0,07B01,1X,0.75,-0.75,0.165,,,
K700213760,左后门外板,1.0,07B01,1Z,0.75,-0.75,-0.411,,,
K700213760,左后门外板,1.0,07B01,2X,0.75,-0.75,0.291,,,
