零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700209160,左前门外板,1.0,03A01,7,0.75,-0.75,-0.431,,,
K700209160,左前门外板,1.0,03A01,8,0.75,-0.75,0.068,0.539,-0.002,-0.031
K700209160,左前门外板,1.0,03A01,9,0.75,-0.75,0.177,,,
K700209160,左前门外板,1.0,03A01,10,0.75,-0.75,0.157,,,
K700209160,左前门外板,1.0,03A01,11,0.75,-0.75,0.023,,,
K700209160,左前门外板,1.0,03A01,12,0.75,-0.75,-0.121,,,
K700209160,左前门外板,1.0,03A01,13,0.75,-0.75,-0.257,,,
K700209160,左前门外板,1.0,03A01,14,0.75,-0.75,-0.438,,,
K700209160,左前门外板,1.0,03A01,15,0.75,-0.75,-0.526,,,
K700209160,左前门外板,1.0,03A01,16,0.75,-0.75,-0.667,,,
K700209160,左前门外板,1.0,03A02,1,0.75,-0.75,-1.157,,,
K700209160,左前门外板,1.0,03A02,2,0.75,-0.75,-1.013,,,
K700209160,左前门外板,1.0,03A02,3,0.75,-0.75,-0.918,,,
K700209160,左前门外板,1.0,03A02,4,0.75,-0.75,-0.644,,,
K700209160,左前门外板,1.0,03A02,5,0.75,-0.75,-0.41,,,
K700209160,左前门外板,1.0,03A02,6,0.75,-0.75,-0.191,,,
K700209160,左前门外板,1.0,03A02,7,0.75,-0.75,0.212,,,
K700209160,左前门外板,1.0,03A02,8,0.75,-0.75,0.59,0.61,0.206,0.445
K700209160,左前门外板,1.0,03A02,9,0.75,-0.75,0.719,,,
K700209160,左前门外板,1.0,03A02,10,0.75,-0.75,0.707,,,
K700209160,左前门外板,1.0,03A02,11,0.75,-0.75,0.527,,,
K700209160,左前门外板,1.0,03A02,12,0.75,-0.75,0.306,,,
K700209160,左前门外板,1.0,03A02,13,0.75,-0.75,0.268,,,
K700209160,左前门外板,1.0,03A02,14,0.75,-0.75,0.152,,,
K700209160,左前门外板,1.0,03A02,15,0.75,-0.75,0.084,,,
K700209160,左前门外板,1.0,03A02,16,0.75,-0.75,-0.127,,,
K700209160,左前门外板,1.0,03A03,5,0.75,-0.75,-0.775,,,
K700209160,左前门外板,1.0,03A03,6,0.75,-0.75,-0.746,,,
K700209160,左前门外板,1.0,03A03,7,0.75,-0.75,-0.675,,,
K700209160,左前门外板,1.0,03A03,8,0.75,-0.75,-0.479,-0.014,-0.186,-0.443
K700209160,左前门外板,1.0,03A03,9,0.75,-0.75,-0.473,,,
K700209160,左前门外板,1.0,03A03,10,0.75,-0.75,-0.563,,,
K700209160,左前门外板,1.0,03A03,11,0.75,-0.75,-0.56,,,
K700209160,左前门外板,1.0,03A03,12,0.75,-0.75,-0.479,,,
K700209160,左前门外板,1.0,03A04,1,0.75,-0.75,0.709,0.426,1.254,1.018
K700209160,左前门外板,1.0,03A04,2,0.75,-0.75,0.618,,,
K700209160,左前门外板,1.0,03A04,3,0.75,-0.75,0.093,,,
K700209160,左前门外板,1.0,03A04,4,0.75,-0.75,-0.027,,,
K700209160,左前门外板,1.0,03A05,Z,0.75,-0.75,0.973,0.485,1.557,1.357
K700209160,左前门外板,1.0,03A05,X,0.75,-0.75,-0.468,,,
K700209160,左前门外板,1.0,03A06,13,0.75,-0.75,-0.442,,,
K700209160,左前门外板,1.0,03A06,14,0.75,-0.75,-0.362,,,
K700209160,左前门外板,1.0,03A06,15,0.75,-0.75,-0.555,-0.457,0.104,-0.392
K700209160,左前门外板,1.0,03A06,16,0.75,-0.75,-0.57,,,
K700209160,左前门外板,1.0,03A07,Z,0.75,-0.75,-0.432,-0.431,0.261,-0.224
K700209160,左前门外板,1.0,03A07,X,0.75,-0.75,-0.433,,,
K700209160,左前门外板,1.0,04A01,1.0,0.3,-0.3,-0.033,,,
K700209160,左前门外板,1.0,04A01,2.0,0.3,-0.3,-0.011,-0.02,-0.006,-0.012
K700209160,左前门外板,1.0,04A02,3.0,0.3,-0.3,-0.208,-0.238,-0.287,-0.215
K700209160,左前门外板,1.0,04A02,4.0,0.3,-0.3,-0.167,,,
K700209160,左前门外板,1.0,04B01,5.0,0.3,-0.3,-0.137,,,
K700209160,左前门外板,1.0,04B01,6.0,0.3,-0.3,0.057,,,
K700209160,左前门外板,1.0,04B01,7.0,0.3,-0.3,0.03,0.058,0.023,0.036
K700209160,左前门外板,1.0,04B01,8.0,0.3,-0.3,0.006,,,
K700209160,左前门外板,1.0,04B01,9.0,0.3,-0.3,-0.14,,,
K700209160,左前门外板,2.0,04B02,0.0,0.3,0.0,0.145,,,
K700209160,左前门外板,1.0,04B03,10.0,0.3,-0.3,0.0,,,
K700209160,左前门外板,1.0,04B03,11.0,0.3,-0.3,0.018,,,
K700209160,左前门外板,1.0,04B03,12.0,0.3,-0.3,0.207,,,
K700209160,左前门外板,1.0,04B03,13.0,0.3,-0.3,0.237,0.243,0.226,0.241
K700209160,左前门外板,1.0,04B03,14.0,0.3,-0.3,-0.011,,,
K700209160,左前门外板,1.0,04B03,15.0,0.3,-0.3,-0.189,,,
K700209160,左前门外板,2.0,04B04,0.0,0.3,0.0,0.317,,,
K700209160,左前门外板,1.0,04B05,1.0,0.3,-0.3,0.004,,,
K700209160,左前门外板,1.0,04B05,2.0,0.3,-0.3,-0.03,,,
K700209160,左前门外板,1.0,04B05,3.0,0.3,-0.3,-0.043,-0.062,-0.022,-0.039
K700209160,左前门外板,1.0,04B05,4.0,0.3,-0.3,-0.008,,,
K700209160,左前门外板,1.0,04B05,5.0,0.3,-0.3,0.037,,,
K700209160,左前门外板,2.0,04B06,0.0,0.3,0.0,0.025,,,
K700209160,左前门外板,1.0,04B07,9.0,0.3,-0.3,-0.13,,,
K700209160,左前门外板,1.0,04B07,10.0,0.3,-0.3,-0.028,,,
K700209160,左前门外板,1.0,04B07,11.0,0.3,-0.3,0.045,,,
K700209160,左前门外板,1.0,04B07,12.0,0.3,-0.3,0.04,0.047,0.014,0.039
K700209160,左前门外板,1.0,04B07,13.0,0.3,-0.3,0.003,,,
K700209160,左前门外板,1.0,04B07,14.0,0.3,-0.3,-0.062,,,
K700209160,左前门外板,2.0,04B08,0.0,0.3,0.0,0.049,,,
K700209160,左前门外板,1.0,04B09,1.0,0.3,-0.3,0.113,,,
K700209160,左前门外板,1.0,04B09,2.0,0.3,-0.3,0.096,,,
K700209160,左前门外板,1.0,04B09,3.0,0.3,-0.3,0.096,0.075,0.118,0.092
K700209160,左前门外板,1.0,04B09,4.0,0.3,-0.3,0.07,,,
K700209160,左前门外板,1.0,04B09,5.0,0.3,-0.3,0.038,,,
K700209160,左前门外板,1.0,04B09,6.0,0.3,-0.3,-0.042,,,
K700209160,左前门外板,1.0,04B09,7.0,0.3,-0.3,-0.191,-0.197,-0.232,-0.215
K700209160,左前门外板,1.0,04B09,8.0,0.3,-0.3,-0.204,,,
K700209160,左前门外板,1.0,04B09,9.0,0.3,-0.3,-0.077,,,
K700209160,左前门外板,1.0,04B09,10.0,0.3,-0.3,-0.032,,,
K700209160,左前门外板,1.0,04B09,11.0,0.3,-0.3,0.018,,,
K700209160,左前门外板,1.0,04B09,12.0,0.3,-0.3,0.0,0.002,0.021,0.027
K700209160,左前门外板,1.0,04B09,13.0,0.3,-0.3,-0.014,,,
K700209160,左前门外板,1.0,04B09,14.0,0.3,-0.3,-0.039,,,
K700209160,左前门外板,1.0,04B09,15.0,0.3,-0.3,-0.036,,,
K700209160,左前门外板,1.0,04B09,16.0,0.3,-0.3,-0.011,-0.018,0.008,-0.012
K700209160,左前门外板,1.0,04B09,17.0,0.3,-0.3,0.047,,,
K700209160,左前门外板,2.0,04B10,0.0,0.3,0.0,0.161,,,
K700209160,左前门外板,1.0,04B11,1.0,0.3,-0.3,0.024,,,
K700209160,左前门外板,1.0,04B11,2.0,0.3,-0.3,0.117,,,
K700209160,左前门外板,1.0,04B11,3.0,0.3,-0.3,0.143,0.158,0.117,0.125
K700209160,左前门外板,1.0,04B11,4.0,0.3,-0.3,0.165,,,
K700209160,左前门外板,1.0,04B11,5.0,0.3,-0.3,0.145,,,
K700209160,左前门外板,1.0,04B11,6.0,0.3,-0.3,0.161,,,
K700209160,左前门外板,1.0,04B11,7.0,0.3,-0.3,0.151,,,
K700209160,左前门外板,1.0,04B11,8.0,0.3,-0.3,0.076,,,
K700209160,左前门外板,1.0,04B11,9.0,0.3,-0.3,-0.033,,,
K700209160,左前门外板,1.0,04B11,10.0,0.3,-0.3,-0.025,,,
K700209160,左前门外板,1.0,04B11,11.0,0.3,-0.3,0.045,,,
K700209160,左前门外板,1.0,04B11,12.0,0.3,-0.3,0.05,0.021,0.018,0.053
K700209160,左前门外板,1.0,04B11,13.0,0.3,-0.3,0.014,,,
K700209160,左前门外板,1.0,04B11,14.0,0.3,-0.3,-0.046,,,
K700209160,左前门外板,1.0,04B11,15.0,0.3,-0.3,-0.132,,,
K700209160,左前门外板,1.0,04B11,16.0,0.3,-0.3,-0.095,,,
K700209160,左前门外板,1.0,04B11,17.0,0.3,-0.3,-0.007,,,
K700209160,左前门外板,2.0,04B12,0.0,0.3,0.0,0.168,,,
K700209160,左前门外板,1.0,05B01,1X,0.75,-0.75,-0.001,-0.101,0.014,0.053
K700209160,左前门外板,1.0,05B01,1Z,0.75,-0.75,-0.717,0.093,-0.542,-0.774
K700209160,左前门外板,1.0,05B01,2X,0.75,-0.75,0.054,,,
K700209160,左前门外板,1.0,05B01,2Z,0.75,-0.75,-0.684,,,
K700209160,左前门外板,1.0,05B01,3X,0.75,-0.75,-0.009,,,
K700209160,左前门外板,1.0,05B01,3Z,0.75,-0.75,-0.655,,,
K700209160,左前门外板,1.0,05B01,4X,0.75,-0.75,0.073,,,
K700209160,左前门外板,1.0,05B01,4Z,0.75,-0.75,-0.516,,,
K700209160,左前门外板,1.0,05B01,5X,0.75,-0.75,0.026,,,
K700209160,左前门外板,1.0,05B01,5Z,0.75,-0.75,-0.526,,,
K700209160,左前门外板,1.0,05B01,6X,0.75,-0.75,0.079,,,
K700209160,左前门外板,1.0,05B01,6Z,0.75,-0.75,-0.437,,,
K700209160,左前门外板,1.0,05B01,7X,0.75,-0.75,0.005,,,
K700209160,左前门外板,1.0,05B01,7Z,0.75,-0.75,-0.427,,,
K700209160,左前门外板,1.0,05B01,8X,0.75,-0.75,0.084,,,
K700209160,左前门外板,1.0,05B01,8Z,0.75,-0.75,-0.276,,,
K700209160,左前门外板,1.0,05B01,9X,0.75,-0.75,0.01,,,
K700209160,左前门外板,1.0,05B01,9Z,0.75,-0.75,-0.38,,,
K700209160,左前门外板,1.0,05B01,10X,0.75,-0.75,0.071,,,
K700209160,左前门外板,1.0,05B01,10Z,0.75,-0.75,-0.139,,,
K700209160,左前门外板,1.0,05B01,11X,0.75,-0.75,-0.051,,,
K700209160,左前门外板,1.0,05B01,11Z,0.75,-0.75,-0.328,,,
K700209160,左前门外板,1.0,05B01,12X,0.75,-0.75,-0.003,,,
K700209160,左前门外板,1.0,05B01,12Z,0.75,-0.75,-0.109,,,
K700209160,左前门外板,1.0,05B01,13X,0.75,-0.75,-0.075,,,
K700209160,左前门外板,1.0,05B01,13Z,0.75,-0.75,-0.232,,,
K700209160,左前门外板,1.0,05B02,1a,0.75,-0.75,-0.223,,,
K700209160,左前门外板,1.0,05B02,1b,0.75,-0.75,-0.149,,,
K700209160,左前门外板,1.0,05B02,2a,0.75,-0.75,-0.152,,,
K700209160,左前门外板,1.0,05B02,2b,0.75,-0.75,-0.117,,,
K700209160,左前门外板,1.0,05B02,3a,0.75,-0.75,-0.348,,,
K700209160,左前门外板,1.0,05B02,3b,0.75,-0.75,-0.342,,,
K700209160,左前门外板,1.0,05B02,4a,0.75,-0.75,-0.346,,,
K700209160,左前门外板,1.0,05B02,4b,0.75,-0.75,-0.239,,,
K700209160,左前门外板,1.0,05B02,5a,0.75,-0.75,-0.431,,,
K700209160,左前门外板,1.0,05B02,5b,0.75,-0.75,-0.391,,,
K700209160,左前门外板,1.0,05B02,6a,0.75,-0.75,-0.381,,,
K700209160,左前门外板,1.0,05B02,6b,0.75,-0.75,-0.286,,,
K700209160,左前门外板,1.0,05B02,7a,0.75,-0.75,-0.518,,,
K700209160,左前门外板,1.0,05B02,7b,0.75,-0.75,-0.43,0.089,-0.405,-0.466
K700209160,左前门外板,1.0,05B02,8a,0.75,-0.75,-0.427,,,
K700209160,左前门外板,1.0,05B02,8b,0.75,-0.75,-0.321,,,
K700209160,左前门外板,1.0,05B02,9a,0.75,-0.75,-0.634,,,
K700209160,左前门外板,1.0,05B02,9b,0.75,-0.75,-0.591,,,
K700209160,左前门外板,1.0,05B02,10a,0.75,-0.75,-0.464,,,
K700209160,左前门外板,1.0,05B02,10b,0.75,-0.75,-0.325,,,
K700209160,左前门外板,1.0,05B02,11a,0.75,-0.75,-0.786,,,
K700209160,左前门外板,1.0,05B02,11b,0.75,-0.75,-0.776,,,
K700209160,左前门外板,1.0,05B02,12a,0.75,-0.75,-0.72,,,
K700209160,左前门外板,1.0,05B02,12b,0.75,-0.75,-0.614,,,
K700209160,左前门外板,1.0,05B02,13a,0.75,-0.75,-0.734,,,
K700209160,左前门外板,1.0,05B02,13b,0.75,-0.75,-0.755,,,
K700209160,左前门外板,2.0,05B03,0,0.5,0.0,0.219,,,
K700209160,左前门外板,1.0,05B04,14X,0.75,-0.75,-0.019,,,
K700209160,左前门外板,1.0,05B04,14Z,0.75,-0.75,-0.737,,,
K700209160,左前门外板,1.0,05B04,15X,0.75,-0.75,0.019,-0.102,0.007,0.048
K700209160,左前门外板,1.0,05B04,15Z,0.75,-0.75,-0.364,0.305,-0.193,-0.382
K700209160,左前门外板,1.0,05B04,16X,0.75,-0.75,-0.064,,,
K700209160,左前门外板,1.0,05B04,16Z,0.75,-0.75,-0.223,,,
K700209160,左前门外板,1.0,05B05,1.0,0.5,-0.5,-0.034,,,
K700209160,左前门外板,1.0,05B05,2.0,0.5,-0.5,-0.128,,,
K700209160,左前门外板,1.0,05B05,3.0,0.5,-0.5,-0.182,,,
K700209160,左前门外板,1.0,05B05,4.0,0.5,-0.5,-0.248,,,
K700209160,左前门外板,1.0,05B05,5.0,0.5,-0.5,-0.149,-0.104,-0.14,-0.114
K700209160,左前门外板,1.0,05B05,6.0,0.5,-0.5,-0.162,,,
K700209160,左前门外板,1.0,05B05,7.0,0.5,-0.5,-0.158,,,
K700209160,左前门外板,1.0,05B05,8.0,0.5,-0.5,-0.042,,,
K700209160,左前门外板,1.0,05B05,9.0,0.5,-0.5,0.172,,,
K700209160,左前门外板,2.0,05B06,0.0,0.5,0.0,0.149,,,
K700209160,左前门外板,1.0,05B07,10.0,0.75,-0.75,-0.038,,,
K700209160,左前门外板,1.0,05B07,11.0,0.75,-0.75,0.186,-0.133,0.146,0.087
K700209160,左前门外板,1.0,05B07,12.0,0.75,-0.75,0.067,,,
K700209160,左前门外板,1.0,05B07,13.0,0.75,-0.75,-0.009,-0.042,-0.037,-0.023
K700209160,左前门外板,2.0,05B08,1.0,0.7,0.0,0.0,,,
K700209160,左前门外板,2.0,05B08,2.0,0.7,0.0,0.0,,,
K700209160,左前门外板,1.0,05B09,10.0,0.75,-0.75,-0.101,,,
K700209160,左前门外板,1.0,05B09,11.0,0.75,-0.75,-0.137,-0.136,-0.133,-0.134
K700209160,左前门外板,1.0,05B09,12.0,0.75,-0.75,-0.08,,,
K700209160,左前门外板,1.0,05B09,13.0,0.75,-0.75,-0.104,-0.084,-0.096,-0.109
K700209160,左前门外板,2.0,05B10,1.0,0.7,0.0,0.0,,,
K700209160,左前门外板,2.0,05B10,2.0,0.7,0.0,0.0,,,
K700209160,左前门外板,1.0,05B11,1.0,0.75,-0.75,-0.06,,,
K700209160,左前门外板,1.0,05B11,2.0,0.75,-0.75,0.186,,,
K700209160,左前门外板,1.0,05B11,3.0,0.75,-0.75,0.212,,,
K700209160,左前门外板,1.0,05B11,4.0,0.75,-0.75,0.185,,,
K700209160,左前门外板,1.0,05B11,5.0,0.75,-0.75,0.182,0.05,0.179,0.092
K700209160,左前门外板,1.0,05B11,6.0,0.75,-0.75,0.367,,,
K700209160,左前门外板,1.0,05B11,7.0,0.75,-0.75,0.55,,,
K700209160,左前门外板,1.0,05B11,8.0,0.75,-0.75,0.675,,,
K700209160,左前门外板,1.0,05B11,9.0,0.75,-0.75,0.697,,,
K700209160,左前门外板,2.0,05B12,0.0,0.7,0.0,0.22,,,
K700209160,左前门外板,1.0,06A01,1.0,0.75,-0.75,0.238,,,
K700209160,左前门外板,1.0,06A01,2.0,0.75,-0.75,0.224,,,
K700209160,左前门外板,1.0,06A01,3.0,0.75,-0.75,0.25,,,
K700209160,左前门外板,1.0,06A01,4.0,0.75,-0.75,0.094,,,
K700209160,左前门外板,1.0,06A01,5.0,0.75,-0.75,0.278,,,
K700209160,左前门外板,1.0,06A01,6.0,0.75,-0.75,0.29,,,
K700209160,左前门外板,1.0,06A01,7.0,0.75,-0.75,-0.184,,,
K700209160,左前门外板,1.0,06A01,8.0,0.75,-0.75,-0.124,,,
K700209160,左前门外板,1.0,06A01,9.0,0.75,-0.75,-0.105,0.038,-0.122,-0.16
K700209160,左前门外板,1.0,06A01,10.0,0.75,-0.75,-0.036,,,
K700209160,左前门外板,1.0,06A01,11.0,0.75,-0.75,0.242,,,
K700209160,左前门外板,1.0,06A01,12.0,0.75,-0.75,0.184,,,
K700209160,左前门外板,1.0,06A01,13.0,0.75,-0.75,0.434,,,
K700209160,左前门外板,1.0,06A01,14.0,0.75,-0.75,0.213,,,
K700209160,左前门外板,1.0,06A01,15.0,0.75,-0.75,-0.259,,,
K700209160,左前门外板,1.0,06A01,16.0,0.75,-0.75,-0.348,,,
K700209160,左前门外板,1.0,06A01,17.0,0.75,-0.75,-0.269,,,
K700209160,左前门外板,1.0,06A01,18.0,0.75,-0.75,-0.184,,,
K700209160,左前门外板,1.0,06A01,19.0,0.75,-0.75,0.69,,,
K700209160,左前门外板,1.0,06A01,20.0,0.75,-0.75,0.543,,,
K700209160,左前门外板,1.0,06A01,21.0,0.75,-0.75,0.119,,,
K700209160,左前门外板,1.0,06A01,22.0,0.75,-0.75,0.094,,,
K700209160,左前门外板,1.0,06A01,23.0,0.75,-0.75,-0.667,,,
K700209160,左前门外板,1.0,06A01,24.0,0.75,-0.75,-0.796,,,
K700209160,左前门外板,1.0,06A01,25.0,0.75,-0.75,-0.085,,,
K700209160,左前门外板,1.0,07A01,1.0,0.75,-0.75,-0.033,,,
K700209160,左前门外板,1.0,07A01,2.0,0.75,-0.75,0.722,,,
K700209160,左前门外板,1.0,07A01,3.0,0.75,-0.75,0.617,,,
K700209160,左前门外板,1.0,07A01,4.0,0.75,-0.75,0.589,,,
K700209160,左前门外板,1.0,07A01,5.0,0.75,-0.75,0.658,,,
K700209160,左前门外板,1.0,07A01,6.0,0.75,-0.75,0.348,,,
K700209160,左前门外板,1.0,07A01,7.0,0.75,-0.75,-0.299,,,
K700209160,左前门外板,1.0,07A01,8.0,0.75,-0.75,-0.327,0.018,0.06,-0.237
K700209160,左前门外板,1.0,07A01,9.0,0.75,-0.75,-0.377,,,
K700209160,左前门外板,1.0,07A01,10.0,0.75,-0.75,-0.555,,,
K700209160,左前门外板,2.0,07A02,0.0,0.7,0.0,0.181,,,
K700209160,左前门外板,1.0,07B01,1.0,0.5,-0.5,-0.691,,,
K700209160,左前门外板,1.0,07B01,2.0,0.5,-0.5,-0.969,,,
K700209160,左前门外板,1.0,07B01,3.0,0.5,-0.5,-0.903,,,
K700209160,左前门外板,1.0,07B01,4.0,0.5,-0.5,-0.825,,,
K700209160,左前门外板,1.0,07B01,5.0,0.5,-0.5,-0.639,,,
K700209160,左前门外板,1.0,07B01,6.0,0.5,-0.5,0.015,,,
K700209160,左前门外板,1.0,07B01,7.0,0.5,-0.5,0.641,,,
K700209160,左前门外板,1.0,07B01,8.0,0.5,-0.5,0.746,0.088,1.068,1.049
K700209160,左前门外板,1.0,07B01,9.0,0.5,-0.5,0.828,,,
K700209160,左前门外板,1.0,07B01,10.0,0.5,-0.5,0.238,,,
K700209160,左前门外板,2.0,07B02,0.0,0.5,0.0,0.126,,,
K700209160,左前门外板,2.0,99A01,1.0,2.0,0.0,-0.147,,,
K700209160,左前门外板,2.0,99A01,2.0,2.0,0.0,-0.073,,,
K700209160,左前门外板,2.0,99A01,3.0,2.0,0.0,-0.008,,,
K700209160,左前门外板,2.0,99A01,4.0,2.0,0.0,-0.076,,,
K700209160,左前门外板,2.0,99A01,5.0,2.0,0.0,0.033,,,
K700209160,左前门外板,2.0,99A01,6.0,2.0,0.0,0.679,,,
K700209160,左前门外板,2.0,99A01,7.0,2.0,0.0,1.32,,,
K700209160,左前门外板,2.0,99A01,8.0,2.0,0.0,3.338,,,
K700209160,左前门外板,2.0,99A01,9.0,2.0,0.0,0.189,,,
K700209160,左前门外板,2.0,99A01,10.0,2.0,0.0,-0.961,,,
K700209160,左前门外板,2.0,99A01,11.0,2.0,0.0,-0.512,,,
K700209160,左前门外板,2.0,99A01,12.0,2.0,0.0,0.131,,,
K700209160,左前门外板,2.0,99A01,13.0,2.0,0.0,0.088,,,
K700209160,左前门外板,2.0,99A01,14.0,2.0,0.0,0.015,,,
K700209160,左前门外板,2.0,99A01,15.0,2.0,0.0,0.047,,,
K700209160,左前门外板,2.0,99A01,16.0,2.0,0.0,-0.394,,,
K700209160,左前门外板,2.0,99A01,17.0,2.0,0.0,-0.536,,,
K700209160,左前门外板,2.0,99A01,18.0,2.0,0.0,0.001,,,
K700209160,左前门外板,2.0,99A01,19.0,2.0,0.0,-0.37,,,
K700209160,左前门外板,2.0,99A01,20.0,2.0,0.0,0.195,,,
K700209160,左前门外板,2.0,99A01,21.0,2.0,0.0,1.726,,,
K700209160,左前门外板,2.0,99A01,22.0,2.0,0.0,1.654,,,
K700209160,左前门外板,2.0,99A01,23.0,2.0,0.0,1.757,,,
K700209160,左前门外板,2.0,99A01,24.0,2.0,0.0,0.342,,,
K700209160,左前门外板,2.0,99A01,25.0,2.0,0.0,-2.097,,,
K700209160,左前门外板,2.0,99A01,26.0,2.0,0.0,-2.11,,,
K700209160,左前门外板,2.0,99A01,27.0,2.0,0.0,-1.664,,,
K700209160,左前门外板,2.0,99A01,28.0,2.0,0.0,-1.001,,,
K700209160,左前门外板,2.0,99A01,29.0,2.0,0.0,-0.195,,,
K700209160,左前门外板,2.0,99A01,30.0,2.0,0.0,0.406,,,
K700209160,左前门外板,2.0,99A01,31.0,2.0,0.0,0.083,,,
K700209160,左前门外板,2.0,99A01,32.0,2.0,0.0,-0.339,,,
K700209160,左前门外板,2.0,99A01,33.0,2.0,0.0,-0.832,,,
K700209160,左前门外板,2.0,CSE,1.0,0.5,-0.5,-0.195,,,
K700209160,左前门外板,2.0,CSE,2.0,0.5,-0.5,0.003,,,
K700209160,左前门外板,2.0,CSE,3.0,0.5,-0.5,-0.308,,,
K700209160,左前门外板,2.0,CSE,4.0,0.5,-0.5,-0.547,,,
